-0.520505512965,-0.27310381487,-0.809004522408,-0.586657140578,0.489649742083,0.645039944102,-0.412579213877,-0.411930061353,-0.812460470934,-0.746624817425,0.661396678949,0.0714549863885
-0.499466903808,-0.291078247684,-0.815969524998,-0.591762701493,0.478241583594,0.648923641767,-0.399059741777,-0.419258664227,-0.815459070073,-0.740255487749,0.670464438349,0.0499924971058
-0.548726653315,-0.279542236634,-0.787880192592,-0.891842831892,0.304213585107,0.334769260594,-0.421082862554,-0.422063933986,-0.802839497342,-0.891049315235,0.437553459731,-0.120739751929
-0.507616727065,-0.291927874634,-0.810619130305,-0.664544311001,0.422540547279,0.616311889081,-0.401739039344,-0.420351131236,-0.81357892717,-0.78517368251,0.610713705593,0.102620943741
-0.506923451479,-0.276884593531,-0.816310931083,-0.154927473113,0.559265528416,0.814382923937,-0.401011498142,-0.415390168059,-0.816480732558,-0.516897737974,0.817385494178,0.254357391056
-0.508191216233,-0.263284636903,-0.820013955805,-0.0631995598612,0.599738547397,0.79769636479,-0.399410241215,-0.405738562056,-0.822099555086,-0.426731464936,0.862445228517,0.272191999593
-0.515296457933,-0.244103210495,-0.821512740661,-0.205859906025,0.881866420503,0.424185472971,-0.391826921613,-0.381783227642,-0.83708615482,-0.410165668291,0.910387381219,-0.054396145757
-0.51661272581,-0.223518417267,-0.826529375566,-0.209555831039,0.844570006071,0.492735079452,-0.398691877736,-0.366385401717,-0.840717862327,-0.401459830888,0.914647936618,-0.0474252698925
-0.461289832901,-0.128072263524,-0.877957393828,0.462387254546,0.791474756918,0.399707062729,-0.346160888984,-0.303055603214,-0.887879462708,0.318644882257,0.924452529868,-0.209410981162
-0.473958843058,-0.157221864918,-0.866397310868,0.407364900333,0.908625357634,0.0919445345902,-0.36492141548,-0.357134131958,-0.85981833681,0.193601211009,0.820815174097,-0.537383495343
-0.480238703576,-0.184478858615,-0.857518710182,0.324041379126,0.935782464642,0.138954537469,-0.357307379984,-0.366432355873,-0.8591034657,0.0774029242895,0.853292884942,-0.515654961984
-0.478066654851,-0.197455710253,-0.85584082399,0.261067981432,0.957108658153,0.125644441024,-0.365015964804,-0.364948974722,-0.856490275069,0.00858646556745,0.859032394496,-0.511849213945
-0.466950926346,-0.201587348232,-0.86099905541,-0.0774902953841,0.963686073737,0.255547266482,-0.319113022788,-0.360885467267,-0.876315330348,-0.300423812375,0.856930478688,-0.418826560348
-0.467633984954,-0.201514565718,-0.860645302038,-0.0970209547552,0.96472302013,0.244737469077,-0.320460263685,-0.356810252961,-0.877491688155,-0.275610749436,0.855580238852,-0.438202201822
-0.46782504144,-0.210089425672,-0.858488301506,-0.00441292639715,0.981492407845,0.191450200898,-0.329149965161,-0.372265208382,-0.867801195588,-0.160005640424,0.857844927298,-0.488364900193
-0.490358152218,-0.22602787637,-0.841700826694,0.424812161854,0.905028206942,-0.0214142891662,-0.366935539564,-0.408997596393,-0.835511385888,0.176025193608,0.784936617601,-0.594045147749
-0.45109480242,-0.269665435348,-0.850760854887,0.0729319767997,0.981077162372,0.17935587036,-0.30426650309,-0.400184453426,-0.864450286791,-0.112426349161,0.859244547994,-0.499058235838
-0.473598474612,-0.208511992735,-0.855702771838,0.0426867450494,0.988837456392,0.14275267645,-0.354324298466,-0.385975323982,-0.851749576339,-0.130409437613,0.842094713949,-0.523325779338
-0.536430155656,-0.215796436148,-0.815888832041,-0.190179443801,0.735793800908,0.649953276551,-0.43563680821,-0.388749244647,-0.811846411657,-0.382543824381,0.923836899793,0.0136236929135
-0.548626407188,-0.225912159788,-0.804967553008,-0.331746415768,0.619938243101,0.71107024292,-0.446060357321,-0.402258557114,-0.799511232476,-0.486736187501,0.869864958491,0.0801426089306
-0.542381366432,-0.22333253455,-0.809904335313,-0.341401805505,0.709099331956,0.616946468194,-0.439748399643,-0.405493519429,-0.801371543488,-0.508850286103,0.859049104946,-0.0557316931768
-0.507840306515,-0.207560282543,-0.836072336697,-0.585730057373,0.806584720407,0.0796328367906,-0.395416590732,-0.390502233791,-0.831356557187,-0.456389209344,0.706028718449,-0.541509315081
-0.491947202292,-0.214690740136,-0.843739199195,-0.57008824323,0.815045705965,0.103440282866,-0.38239733454,-0.387569258785,-0.838786235093,-0.436851431599,0.758089905217,-0.48421123729
-0.565184641574,-0.318484508567,-0.76100850109,-0.691129848635,0.557494157193,0.459934557325,-0.42690902959,-0.51287557216,-0.744786766757,-0.744501168142,0.657835395155,-0.113888557444
-0.507366214709,-0.256414883394,-0.822697351245,-0.44603098703,0.531914321625,0.719807969572,-0.391879543381,-0.400910981706,-0.828070533365,-0.630687478543,0.758129690653,0.16574883577
-0.501443478191,-0.269183987301,-0.822249608793,-0.533521320039,0.507510332643,0.676600519749,-0.382116275776,-0.420757877363,-0.822769688566,-0.679500269589,0.722393860503,0.12816588445
